t v x
5.592 -0.0329678 0.00146621
5.594 -0.0332715 0.00140028
5.596 -0.0335572 0.00133374
5.598 -0.0338249 0.00126662
5.6 -0.0340744 0.00119897
5.602 -0.0343056 0.00113082
5.604 -0.0345185 0.00106221
5.606 -0.0347129 0.000993175
5.608 -0.0348888 0.000923749
5.61 -0.0350461 0.000853972
5.612 -0.0351847 0.000783879
5.614 -0.0353046 0.00071351
5.616 -0.0354058 0.000642901
5.618 -0.0354881 0.000572089
5.62 -0.0355517 0.000501113
5.622 -0.0355965 0.00043001
5.624 -0.0356224 0.000358817
5.626 -0.0356296 0.000287572
5.628 -0.035618 0.000216313
5.63 -0.0355876 0.000145077
5.632 -0.0355385 7.39016e-05
5.634 -0.0354708 2.82453e-06
5.636 -0.0353845 -6.81171e-05
5.638 -0.0352796 -0.000138886
5.64 -0.0351563 -0.000209445
5.642 -0.0350147 -0.000279758
5.644 -0.0348547 -0.000349787
5.646 -0.0346767 -0.000419497
5.648 -0.0344806 -0.00048885
5.65 -0.0342666 -0.000557811
5.652 -0.0340348 -0.000626344
5.654 -0.0337854 -0.000694414
5.656 -0.0335186 -0.000761985
5.658 -0.0332344 -0.000829022
5.66 -0.0329331 -0.000895491
5.662 -0.0326149 -0.000961357
5.664 -0.03228 -0.00102659
5.666 -0.0319285 -0.00109115
5.668 -0.0315606 -0.001155
5.67 -0.0311767 -0.00121812
5.672 -0.0307768 -0.00128048
5.674 -0.0303613 -0.00134203
5.676 -0.0299304 -0.00140275
5.678 -0.0294844 -0.00146262
5.68 -0.0290234 -0.00152158
5.682 -0.0285478 -0.00157963
5.684 -0.0280579 -0.00163673
5.686 -0.0275539 -0.00169284
5.688 -0.0270361 -0.00174795
5.69 -0.0265049 -0.00180202
5.692 -0.0259605 -0.00185503
5.694 -0.0254032 -0.00190695
5.696 -0.0248334 -0.00195776
5.698 -0.0242514 -0.00200743
5.7 -0.0236575 -0.00205593
5.702 -0.023052 -0.00210324
5.704 -0.0224354 -0.00214935
5.706 -0.0218078 -0.00219422
5.708 -0.0211698 -0.00223783
5.71 -0.0205217 -0.00228017
5.712 -0.0198638 -0.00232122
5.714 -0.0191965 -0.00236095
5.716 -0.0185201 -0.00239934
5.718 -0.0178352 -0.00243638
5.72 -0.0171419 -0.00247205
5.722 -0.0164408 -0.00250633
5.724 -0.0157322 -0.00253921
5.726 -0.0150165 -0.00257068
5.728 -0.0142941 -0.00260071
5.73 -0.0135655 -0.0026293
5.732 -0.0128309 -0.00265643
5.734 -0.0120909 -0.00268209
5.736 -0.0113458 -0.00270627
5.738 -0.0105961 -0.00272897
5.74 -0.00984211 -0.00275016
5.742 -0.0090843 -0.00276984
5.744 -0.00832309 -0.00278801
5.746 -0.00755888 -0.00280466
5.748 -0.0067921 -0.00281978
5.75 -0.00602317 -0.00283336
5.752 -0.0052525 -0.00284541
5.754 -0.00448052 -0.00285591
5.756 -0.00370764 -0.00286487
5.758 -0.00293429 -0.00287229
5.76 -0.00216088 -0.00287816
5.762 -0.00138784 -0.00288248
5.764 -0.00061557 -0.00288525
5.766 0.000155501 -0.00288648
5.768 0.000924962 -0.00288617
5.77 0.0016924 -0.00288432
5.772 0.00245741 -0.00288094
5.774 0.00321957 -0.00287602
5.776 0.00397849 -0.00286958
5.778 0.00473376 -0.00286163
5.78 0.00548498 -0.00285216
5.782 0.00623176 -0.00284119
5.784 0.00697369 -0.00282873
5.786 0.00771039 -0.00281478
5.788 0.00844147 -0.00279936
5.79 0.00916655 -0.00278248
5.792 0.00988525 -0.00276414
5.794 0.0105972 -0.00274437
5.796 0.011302 -0.00272318
5.798 0.0119994 -0.00270057
5.8 0.0126889 -0.00267657
5.802 0.0133702 -0.0026512
5.804 0.0140429 -0.00262446
5.806 0.0147068 -0.00259637
5.808 0.0153614 -0.00256696
5.81 0.0160065 -0.00253623
5.812 0.0166417 -0.00250422
5.814 0.0172667 -0.00247094
5.816 0.0178812 -0.0024364
5.818 0.0184848 -0.00240064
5.82 0.0190774 -0.00236367
5.822 0.0196585 -0.00232552
5.824 0.0202279 -0.0022862
5.826 0.0207854 -0.00224574
5.828 0.0213306 -0.00220417
5.83 0.0218633 -0.00216151
5.832 0.0223832 -0.00211779
5.834 0.0228901 -0.00207302
5.836 0.0233837 -0.00202724
5.838 0.0238639 -0.00198047
5.84 0.0243304 -0.00193274
5.842 0.0247829 -0.00188408
5.844 0.0252213 -0.00183452
5.846 0.0256454 -0.00178408
5.848 0.0260549 -0.00173278
5.85 0.0264497 -0.00168067
5.852 0.0268297 -0.00162778
5.854 0.0271946 -0.00157412
5.856 0.0275442 -0.00151973
5.858 0.0278786 -0.00146464
5.86 0.0281974 -0.00140888
5.862 0.0285006 -0.00135249
5.864 0.0287881 -0.00129549
5.866 0.0290596 -0.00123791
5.868 0.0293153 -0.00117979
5.87 0.0295548 -0.00112116
5.872 0.0297782 -0.00106205
5.874 0.0299854 -0.00100249
5.876 0.0301762 -0.000942522
5.878 0.0303508 -0.00088217
5.88 0.0305088 -0.000821468
5.882 0.0306505 -0.000760451
5.884 0.0307756 -0.00069915
5.886 0.0308843 -0.000637598
5.888 0.0309764 -0.00057583
5.89 0.031052 -0.000513877
5.892 0.031111 -0.000451773
5.894 0.0311535 -0.000389551
5.896 0.0311795 -0.000327244
5.898 0.031189 -0.000264885
5.9 0.0311821 -0.000202507
5.902 0.0311588 -0.000140143
5.904 0.0311192 -7.78251e-05
5.906 0.0310632 -1.55868e-05
5.908 0.030991 4.65396e-05
5.91 0.0309028 0.000108522
5.912 0.0307984 0.000170327
5.914 0.0306781 0.000231924
5.916 0.030542 0.00029328
5.918 0.0303901 0.000354364
5.92 0.0302226 0.000415144
5.922 0.0300395 0.000475589
5.924 0.0298412 0.000535668
5.926 0.0296276 0.000595351
5.928 0.0293989 0.000654606
5.93 0.0291553 0.000713404
5.932 0.0288969 0.000771714
5.934 0.028624 0.000829508
5.936 0.0283367 0.000886756
5.938 0.0280351 0.000943429
5.94 0.0277195 0.0009995
5.942 0.0273901 0.00105494
5.944 0.027047 0.00110972
5.946 0.0266906 0.00116381
5.948 0.0263209 0.00121719
5.95 0.0259383 0.00126984
5.952 0.0255429 0.00132171
5.954 0.025135 0.0013728
5.956 0.0247148 0.00142307
5.958 0.0242826 0.0014725
5.96 0.0238386 0.00152106
5.962 0.0233831 0.00156874
5.964 0.0229164 0.00161551
5.966 0.0224386 0.00166134
5.968 0.0219502 0.00170622
5.97 0.0214513 0.00175012
5.972 0.0209423 0.00179302
5.974 0.0204234 0.0018349
5.976 0.0198949 0.00187575
5.978 0.0193571 0.00191554
5.98 0.0188104 0.00195425
5.982 0.018255 0.00199188
5.984 0.0176912 0.00202839
5.986 0.0171193 0.00206377
5.988 0.0165397 0.00209801
5.99 0.0159526 0.00213109
5.992 0.0153584 0.00216299
5.994 0.0147574 0.00219371
5.996 0.01415 0.00222322
5.998 0.0135364 0.00225152
6 0.012917 0.0022786
6.002 0.012292 0.00230443
6.004 0.011662 0.00232901
6.006 0.0110271 0.00235234
6.008 0.0103877 0.00237439
6.01 0.00974424 0.00239517
6.012 0.00909693 0.00241466
6.014 0.00844616 0.00243285
6.016 0.00779227 0.00244974
6.018 0.0071356 0.00246533
6.02 0.0064765 0.0024796
6.022 0.0058153 0.00249255
6.024 0.00515236 0.00250418
6.026 0.00448802 0.00251449
6.028 0.00382262 0.00252346
6.03 0.00315651 0.00253111
6.032 0.00249003 0.00253742
6.034 0.00182353 0.0025424
6.036 0.00115734 0.00254605
6.038 0.000491811 0.00254836
6.04 -0.000172715 0.00254935
6.042 -0.000835901 0.002549
6.044 -0.00149741 0.00254733
6.046 -0.00215689 0.00254433
6.048 -0.00281403 0.00254002
6.05 -0.00346848 0.00253439
6.052 -0.00411991 0.00252745
6.054 -0.00476799 0.00251921
6.056 -0.00541239 0.00250968
6.058 -0.00605279 0.00249885
6.06 -0.00668887 0.00248675
6.062 -0.0073203 0.00247337
6.064 -0.00794677 0.00245873
6.066 -0.00856796 0.00244284
6.068 -0.00918357 0.0024257
6.07 -0.00979328 0.00240733
6.072 -0.0103968 0.00238775
6.074 -0.0109938 0.00236695
6.076 -0.011584 0.00234497
6.078 -0.0121671 0.0023218
6.08 -0.0127429 0.00229746
6.082 -0.0133109 0.00227198
6.084 -0.0138711 0.00224536
6.086 -0.014423 0.00221761
6.088 -0.0149664 0.00218877
6.09 -0.015501 0.00215884
6.092 -0.0160266 0.00212783
6.094 -0.016543 0.00209578
6.096 -0.0170497 0.00206269
6.098 -0.0175468 0.00202859
6.1 -0.0180338 0.0019935
6.102 -0.0185105 0.00195743
6.104 -0.0189767 0.00192041
6.106 -0.0194322 0.00188246
6.108 -0.0198768 0.00184359
6.11 -0.0203102 0.00180384
6.112 -0.0207323 0.00176322
6.114 -0.0211428 0.00172176
6.116 -0.0215415 0.00167947
6.118 -0.0219283 0.00163639
6.12 -0.022303 0.00159253
6.122 -0.0226653 0.00154792
6.124 -0.0230152 0.00150259
6.126 -0.0233524 0.00145656
6.128 -0.0236769 0.00140986
6.13 -0.0239884 0.00136251
6.132 -0.0242868 0.00131453
6.134 -0.0245719 0.00126595
6.136 -0.0248437 0.00121681
6.138 -0.025102 0.00116712
6.14 -0.0253467 0.00111692
6.142 -0.0255778 0.00106623
6.144 -0.025795 0.00101507
6.146 -0.0259983 0.000963481
6.148 -0.0261876 0.000911484
6.15 -0.0263628 0.000859109
6.152 -0.0265239 0.000806383
6.154 -0.0266709 0.000753335
6.156 -0.0268035 0.000699994
6.158 -0.0269218 0.000646387
6.16 -0.0270258 0.000592543
6.162 -0.0271155 0.000538491
6.164 -0.0271907 0.00048426
6.166 -0.0272514 0.000429879
6.168 -0.0272978 0.000375376
6.17 -0.0273296 0.000320781
6.172 -0.0273471 0.000266122
6.174 -0.0273501 0.000211427
6.176 -0.0273387 0.000156727
6.178 -0.0273129 0.00010205
6.18 -0.0272728 4.74239e-05
6.182 -0.0272184 -7.1217e-06
6.184 -0.0271497 -6.15584e-05
6.186 -0.0270668 -0.000115858
6.188 -0.0269697 -0.000169991
6.19 -0.0268586 -0.000223931
6.192 -0.0267336 -0.000277648
6.194 -0.0265946 -0.000331115
6.196 -0.0264418 -0.000384304
6.198 -0.0262753 -0.000437188
6.2 -0.0260952 -0.000489739
6.202 -0.0259017 -0.000541929
6.204 -0.0256947 -0.000593732
6.206 -0.0254746 -0.000645122
6.208 -0.0252413 -0.000696071
6.21 -0.0249952 -0.000746554
6.212 -0.0247362 -0.000796544
6.214 -0.0244645 -0.000846016
6.216 -0.0241804 -0.000894945
6.218 -0.023884 -0.000943306
6.22 -0.0235755 -0.000991074
6.222 -0.023255 -0.00103823
6.224 -0.0229227 -0.00108474
6.226 -0.0225789 -0.00113058
6.228 -0.0222238 -0.00117574
6.23 -0.0218574 -0.00122019
6.232 -0.0214802 -0.0012639
6.234 -0.0210922 -0.00130686
6.236 -0.0206937 -0.00134905
6.238 -0.0202849 -0.00139043
6.24 -0.0198661 -0.001431
6.242 -0.0194376 -0.00147074
6.244 -0.0189994 -0.00150961
6.246 -0.018552 -0.00154761
6.248 -0.0180955 -0.00158471
6.25 -0.0176303 -0.0016209
6.252 -0.0171565 -0.00165616
6.254 -0.0166744 -0.00169048
6.256 -0.0161844 -0.00172383
6.258 -0.0156867 -0.0017562
6.26 -0.0151815 -0.00178757
6.262 -0.0146692 -0.00181793
6.264 -0.0141501 -0.00184727
6.266 -0.0136244 -0.00187557
6.268 -0.0130924 -0.00190282
6.27 -0.0125544 -0.001929
6.272 -0.0120108 -0.00195411
6.274 -0.0114617 -0.00197813
6.276 -0.0109076 -0.00200106
6.278 -0.0103488 -0.00202287
6.28 -0.00978548 -0.00204357
6.282 -0.00921802 -0.00206314
6.284 -0.00864673 -0.00208158
6.286 -0.00807192 -0.00209887
6.288 -0.00749391 -0.00211501
6.29 -0.006913 -0.00213
6.292 -0.00632953 -0.00214383
6.294 -0.0057438 -0.00215649
6.296 -0.00515614 -0.00216798
6.298 -0.00456687 -0.00217829
6.3 -0.0039763 -0.00218742
6.302 -0.00338475 -0.00219537
6.304 -0.00279256 -0.00220214
6.306 -0.00220002 -0.00220773
6.308 -0.00160747 -0.00221213
6.31 -0.00101522 -0.00221534
6.312 -0.00042359 -0.00221737
6.314 0.000167104 -0.00221822
6.316 0.000756547 -0.00221789
6.318 0.00134442 -0.00221637
6.32 0.00193042 -0.00221368
6.322 0.00251423 -0.00220982
6.324 0.00309554 -0.0022048
6.326 0.00367405 -0.0021986
6.328 0.00424945 -0.00219126
6.33 0.00482143 -0.00218276
6.332 0.0053897 -0.00217311
6.334 0.00595396 -0.00216234
6.336 0.00651392 -0.00215043
6.338 0.00706928 -0.0021374
6.34 0.00761976 -0.00212326
6.342 0.00816507 -0.00210802
6.344 0.00870493 -0.00209169
6.346 0.00923906 -0.00207428
6.348 0.00976719 -0.0020558
6.35 0.010289 -0.00203627
6.352 0.0108044 -0.00201569
6.354 0.0113129 -0.00199408
6.356 0.0118143 -0.00197146
6.358 0.0123085 -0.00194783
6.36 0.0127951 -0.00192321
6.362 0.0132739 -0.00189762
6.364 0.0137446 -0.00187107
6.366 0.0142071 -0.00184358
6.368 0.0146611 -0.00181517
6.37 0.0151063 -0.00178585
6.372 0.0155426 -0.00175563
6.374 0.0159697 -0.00172455
6.376 0.0163875 -0.00169261
6.378 0.0167957 -0.00165983
6.38 0.0171941 -0.00162624
6.382 0.0175826 -0.00159186
6.384 0.017961 -0.00155669
6.386 0.018329 -0.00152077
6.388 0.0186865 -0.00148411
6.39 0.0190334 -0.00144674
6.392 0.0193695 -0.00140867
6.394 0.0196945 -0.00136993
6.396 0.0200085 -0.00133054
6.398 0.0203112 -0.00129053
6.4 0.0206025 -0.0012499
6.402 0.0208823 -0.0012087
6.404 0.0211505 -0.00116693
6.406 0.0214069 -0.00112463
6.408 0.0216514 -0.00108182
6.41 0.021884 -0.00103852
6.412 0.0221044 -0.000994748
6.414 0.0223128 -0.000950539
6.416 0.0225089 -0.000905913
6.418 0.0226927 -0.000860895
6.42 0.0228641 -0.00081551
6.422 0.023023 -0.000769782
6.424 0.0231695 -0.000723736
6.426 0.0233034 -0.000677397
6.428 0.0234248 -0.00063079
6.43 0.0235335 -0.00058394
6.432 0.0236296 -0.000536873
6.434 0.023713 -0.000489614
6.436 0.0237837 -0.000442188
6.438 0.0238418 -0.000394621
6.44 0.0238871 -0.000346937
6.442 0.0239198 -0.000299163
6.444 0.0239398 -0.000251323
6.446 0.0239472 -0.000203444
6.448 0.0239419 -0.000155549
6.45 0.023924 -0.000107666
6.452 0.0238936 -5.98175e-05
6.454 0.0238507 -1.20303e-05
6.456 0.0237953 3.5671e-05
6.458 0.0237275 8.32615e-05
6.46 0.0236474 0.000130716
6.462 0.023555 0.000178011
6.464 0.0234504 0.000225121
6.466 0.0233338 0.000272022
6.468 0.0232051 0.00031869
6.47 0.0230645 0.0003651
6.472 0.0229121 0.000411229
6.474 0.022748 0.000457053
6.476 0.0225723 0.000502549
6.478 0.0223851 0.000547694
6.48 0.0221866 0.000592464
6.482 0.0219768 0.000636837
6.484 0.021756 0.000680791
6.486 0.0215242 0.000724303
6.488 0.0212816 0.000767351
6.49 0.0210284 0.000809914
6.492 0.0207647 0.000851971
6.494 0.0204906 0.0008935
6.496 0.0202064 0.000934482
6.498 0.0199122 0.000974894
6.5 0.0196082 0.00101472
6.502 0.0192945 0.00105394
6.504 0.0189714 0.00109252
6.506 0.0186391 0.00113047
6.508 0.0182976 0.00116775
6.51 0.0179473 0.00120434
6.512 0.0175884 0.00124024
6.514 0.0172209 0.00127541
6.516 0.0168452 0.00130985
6.518 0.0164615 0.00134354
6.52 0.01607 0.00137647
6.522 0.0156708 0.00140861
6.524 0.0152643 0.00143995
6.526 0.0148506 0.00147048
6.528 0.01443 0.00150018
6.53 0.0140027 0.00152904
6.532 0.013569 0.00155704
6.534 0.013129 0.00158418
6.536 0.0126831 0.00161044
6.538 0.0122314 0.00163581
6.54 0.0117743 0.00166027
6.542 0.0113119 0.00168382
6.544 0.0108445 0.00170644
6.546 0.0103725 0.00172813
6.548 0.00989589 0.00174888
6.55 0.0094151 0.00176867
6.552 0.00893035 0.0017875
6.554 0.00844189 0.00180536
6.556 0.00794999 0.00182224
6.558 0.00745491 0.00183814
6.56 0.00695691 0.00185305
6.562 0.00645625 0.00186697
6.564 0.0059532 0.00187988
6.566 0.00544802 0.00189178
6.568 0.00494098 0.00190268
6.57 0.00443235 0.00191256
6.572 0.00392239 0.00192143
6.574 0.00341136 0.00192927
6.576 0.00289954 0.00193609
6.578 0.00238718 0.00194189
6.58 0.00187457 0.00194667
6.582 0.00136195 0.00195042
6.584 0.000849599 0.00195314
6.586 0.000337781 0.00195484
6.588 -0.000173243 0.00195552
6.59 -0.000683209 0.00195517
6.592 -0.00119185 0.0019538
6.594 -0.00169892 0.00195142
6.596 -0.00220415 0.00194802
6.598 -0.00270727 0.00194361
6.6 -0.00320805 0.0019382
6.602 -0.00370621 0.00193178
6.604 -0.00420151 0.00192437
6.606 -0.0046937 0.00191597
6.608 -0.00518253 0.00190658
6.61 -0.00566774 0.00189621
6.612 -0.0061491 0.00188488
6.614 -0.00662637 0.00187258
6.616 -0.00709929 0.00185933
6.618 -0.00756764 0.00184513
6.62 -0.00803118 0.00182999
6.622 -0.00848968 0.00181393
6.624 -0.00894291 0.00179695
6.626 -0.00939064 0.00177907
6.628 -0.00983266 0.00176029
6.63 -0.0102687 0.00174062
6.632 -0.0106986 0.00172008
6.634 -0.0111222 0.00169869
6.636 -0.0115392 0.00167644
6.638 -0.0119494 0.00165336
6.64 -0.0123526 0.00162946
6.642 -0.0127486 0.00160476
6.644 -0.0131373 0.00157926
6.646 -0.0135183 0.00155299
6.648 -0.0138917 0.00152595
6.65 -0.0142571 0.00149817
6.652 -0.0146144 0.00146965
6.654 -0.0149634 0.00144042
6.656 -0.0153039 0.0014105
6.658 -0.0156359 0.00137989
6.66 -0.015959 0.00134862
6.662 -0.0162733 0.0013167
6.664 -0.0165784 0.00128415
6.666 -0.0168744 0.001251
6.668 -0.017161 0.00121725
6.67 -0.017438 0.00118293
6.672 -0.0177055 0.00114805
6.674 -0.0179632 0.00111264
6.676 -0.018211 0.00107671
6.678 -0.0184489 0.00104029
6.68 -0.0186767 0.00100339
6.682 -0.0188942 0.000966039
6.684 -0.0191015 0.00092825
6.686 -0.0192984 0.000890047
6.688 -0.0194848 0.00085145
6.69 -0.0196607 0.000812481
6.692 -0.0198259 0.000773159
6.694 -0.0199804 0.000733508
6.696 -0.0201242 0.000693547
6.698 -0.0202572 0.000653298
6.7 -0.0203792 0.000612784
6.702 -0.0204904 0.000572025
6.704 -0.0205906 0.000531045
6.706 -0.0206798 0.000489864
6.708 -0.0207579 0.000448504
6.71 -0.020825 0.000406988
6.712 -0.020881 0.000365338
6.714 -0.020926 0.000323576
6.716 -0.0209598 0.000281724
6.718 -0.0209826 0.000239805
6.72 -0.0209943 0.000197839
6.722 -0.0209949 0.000155851
6.724 -0.0209844 0.000113861
6.726 -0.0209629 7.18922e-05
6.728 -0.0209304 2.99664e-05
6.73 -0.0208869 -1.18945e-05
6.732 -0.0208325 -5.36684e-05
6.734 -0.0207672 -9.53334e-05
6.736 -0.0206911 -0.000136868
6.738 -0.0206042 -0.00017825
6.74 -0.0205066 -0.000219458
6.742 -0.0203983 -0.000260472
6.744 -0.0202794 -0.000301268
6.746 -0.0201501 -0.000341827
6.748 -0.0200103 -0.000382127
6.75 -0.0198603 -0.000422148
6.752 -0.0197 -0.000461868
6.754 -0.0195296 -0.000501268
6.756 -0.0193491 -0.000540328
6.758 -0.0191588 -0.000579026
6.76 -0.0189587 -0.000617343
6.762 -0.0187489 -0.000655261
6.764 -0.0185296 -0.000692758
6.766 -0.0183008 -0.000729818
6.768 -0.0180628 -0.000766419
6.77 -0.0178157 -0.000802545
6.772 -0.0175596 -0.000838176
6.774 -0.0172946 -0.000873295
6.776 -0.017021 -0.000907885
6.778 -0.0167389 -0.000941927
6.78 -0.0164484 -0.000975404
6.782 -0.0161497 -0.0010083
6.784 -0.015843 -0.0010406
6.786 -0.0155285 -0.00107229
6.788 -0.0152064 -0.00110334
6.79 -0.0148767 -0.00113376
6.792 -0.0145398 -0.00116351
6.794 -0.0141958 -0.00119259
6.796 -0.0138449 -0.00122098
6.798 -0.0134873 -0.00124867
6.8 -0.0131232 -0.00127565
6.802 -0.0127528 -0.00130189
6.804 -0.0123764 -0.0013274
6.806 -0.0119941 -0.00135215
6.808 -0.0116061 -0.00137614
6.81 -0.0112127 -0.00139935
6.812 -0.0108141 -0.00142178
6.814 -0.0104104 -0.0014434
6.816 -0.0100021 -0.00146422
6.818 -0.00958913 -0.00148423
6.82 -0.00917189 -0.00150341
6.822 -0.00875056 -0.00152175
6.824 -0.00832539 -0.00153925
6.826 -0.0078966 -0.0015559
6.828 -0.00746442 -0.0015717
6.83 -0.0070291 -0.00158662
6.832 -0.00659088 -0.00160068
6.834 -0.00614999 -0.00161386
6.836 -0.00570668 -0.00162616
6.838 -0.00526119 -0.00163758
6.84 -0.00481375 -0.0016481
6.842 -0.00436461 -0.00165773
6.844 -0.00391402 -0.00166646
6.846 -0.00346222 -0.00167429
6.848 -0.00300946 -0.00168121
6.85 -0.00255597 -0.00168723
6.852 -0.002102 -0.00169234
6.854 -0.00164779 -0.00169654
6.856 -0.0011936 -0.00169984
6.858 -0.000739651 -0.00170223
6.86 -0.000286198 -0.00170371
6.862 0.00016652 -0.00170428
6.864 0.000618262 -0.00170395
6.866 0.00106879 -0.00170271
6.868 0.00151786 -0.00170057
6.87 0.00196525 -0.00169754
6.872 0.00241071 -0.00169361
6.874 0.002854 -0.00168878
6.876 0.00329491 -0.00168308
6.878 0.00373319 -0.00167649
6.88 0.00416861 -0.00166902
6.882 0.00460096 -0.00166068
6.884 0.00503 -0.00165148
6.886 0.00545552 -0.00164142
6.888 0.00587729 -0.00163051
6.89 0.00629509 -0.00161876
6.892 0.00670872 -0.00160617
6.894 0.00711795 -0.00159275
6.896 0.00752259 -0.00157851
6.898 0.00792242 -0.00156347
6.9 0.00831724 -0.00154762
6.902 0.00870684 -0.00153099
6.904 0.00909104 -0.00151357
6.906 0.00946965 -0.00149539
6.908 0.00984246 -0.00147645
6.91 0.0102093 -0.00145677
6.912 0.01057 -0.00143635
6.914 0.0109243 -0.00141521
6.916 0.0112721 -0.00139336
6.918 0.0116133 -0.00137082
6.92 0.0119476 -0.00134759
6.922 0.0122748 -0.00132369
6.924 0.0125949 -0.00129914
6.926 0.0129077 -0.00127395
6.928 0.013213 -0.00124814
6.93 0.0135107 -0.00122171
6.932 0.0138006 -0.00119469
6.934 0.0140826 -0.00116709
6.936 0.0143565 -0.00113893
6.938 0.0146223 -0.00111021
6.94 0.0148799 -0.00108097
6.942 0.015129 -0.00105121
6.944 0.0153696 -0.00102095
6.946 0.0156015 -0.000990211
6.948 0.0158248 -0.000959008
6.95 0.0160392 -0.000927359
6.952 0.0162446 -0.000895281
6.954 0.0164411 -0.000862791
6.956 0.0166285 -0.000829909
6.958 0.0168067 -0.000796652
6.96 0.0169756 -0.000763039
6.962 0.0171353 -0.000729087
6.964 0.0172855 -0.000694817
6.966 0.0174264 -0.000660246
6.968 0.0175577 -0.000625393
6.97 0.0176795 -0.000590278
6.972 0.0177917 -0.000554919
6.974 0.0178942 -0.000519335
6.976 0.0179872 -0.000483547
6.978 0.0180704 -0.000447573
6.98 0.018144 -0.000411432
6.982 0.0182078 -0.000375144
6.984 0.0182619 -0.000338728
6.986 0.0183062 -0.000302205
6.988 0.0183408 -0.000265592
6.99 0.0183657 -0.00022891
6.992 0.0183809 -0.000192179
6.994 0.0183863 -0.000155417
6.996 0.0183821 -0.000118645
6.998 0.0183682 -8.18804e-05
7 0.0183446 -4.51441e-05
7.002 0.0183115 -8.45485e-06
7.004 0.0182687 2.81681e-05
7.006 0.0182165 6.47055e-05
7.008 0.0181548 0.000101138
7.01 0.0180836 0.000137448
7.012 0.0180031 0.000173615
7.014 0.0179133 0.000209621
7.016 0.0178143 0.000245448
7.018 0.0177061 0.000281077
7.02 0.0175888 0.000316489
7.022 0.0174626 0.000351666
7.024 0.0173274 0.000386592
7.026 0.0171834 0.000421246
7.028 0.0170307 0.000455613
7.03 0.0168693 0.000489674
7.032 0.0166994 0.000523413
7.034 0.0165211 0.000556812
7.036 0.0163346 0.000589854
7.038 0.0161398 0.000622523
7.04 0.0159369 0.000654803
7.042 0.0157261 0.000686677
7.044 0.0155075 0.000718129
7.046 0.0152812 0.000749144
7.048 0.0150474 0.000779706
7.05 0.0148061 0.000809801
7.052 0.0145576 0.000839413
7.054 0.0143019 0.000868529
7.056 0.0140393 0.000897133
7.058 0.0137699 0.000925211
7.06 0.0134938 0.000952751
7.062 0.0132111 0.000979738
7.064 0.0129222 0.00100616
7.066 0.012627 0.001032
7.068 0.0123258 0.00105726
7.07 0.0120188 0.00108191
7.072 0.0117061 0.00110595
7.074 0.0113879 0.00112936
7.076 0.0110644 0.00115214
7.078 0.0107357 0.00117426
7.08 0.0104021 0.00119574
7.082 0.0100636 0.00121654
7.084 0.00972064 0.00123667
7.086 0.00937323 0.00125611
7.088 0.00902161 0.00127486
7.09 0.00866597 0.0012929
7.092 0.00830649 0.00131023
7.094 0.00794338 0.00132684
7.096 0.00757684 0.00134273
7.098 0.00720705 0.00135788
7.1 0.00683421 0.0013723
7.102 0.00645854 0.00138597
7.104 0.00608022 0.00139888
7.106 0.00569947 0.00141104
7.108 0.00531647 0.00142244
7.11 0.00493145 0.00143308
7.112 0.00454459 0.00144294
7.114 0.00415611 0.00145203
7.116 0.00376621 0.00146034
7.118 0.00337509 0.00146787
7.12 0.00298296 0.00147462
7.122 0.00259003 0.00148059
7.124 0.00219651 0.00148577
7.126 0.00180259 0.00149016
7.128 0.00140848 0.00149377
7.13 0.00101439 0.00149658
7.132 0.000620527 0.00149861
7.134 0.000227089 0.00149985
7.136 -0.00016572 0.00150031
7.138 -0.000557694 0.00149998
7.14 -0.000948634 0.00149886
7.142 -0.00133834 0.00149696
7.144 -0.0017266 0.00149429
7.146 -0.00211323 0.00149083
7.148 -0.00249803 0.00148661
7.15 -0.0028808 0.00148161
7.152 -0.00326134 0.00147585
7.154 -0.00363946 0.00146933
